,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
2708,Non - Fraud,992.6,2471.1,802655.77,129,273,0,56.08215600000001,1.733873,5.16561,666.3636273,-193.0163581,220.4046777,220.4046777,0.0,1.0,3.0,274,416
2709,Non - Fraud,0.0,5149.88,319292.87,0,62,1,76.47,3.867411,0.0,0.0,239.7795129,605.7612176,0.0,0.0,0.0,2.0,185,309
2710,Non - Fraud,15.69,9.73,66.53,3,2,0,74.717455,50.5,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0,4,3
2711,Non - Fraud,0.0,0.0,3.2,1,1,0,2.409084,2.409084,2.408612,2.408612364,0.000471636,0.0,0.0,0.0,0.0,0.0,4,3
2712,Non - Fraud,162.16,0.33,324.97,2,2,0,63.440953,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
2713,Non - Fraud,73.05,9950.47,100162.12,9,10,0,15.892661,4.412273,4.901603,44.11443099,0.00830013,0.0,0.0,0.0,0.0,0.0,4,3
2714,Non - Fraud,78234.17,20248.78,961819.82,11,5,0,25.017405,9.988235,3.33169,36.64858812,13.29258671,22823.95479,642.4327232999998,0.0,1.0,22.0,17,259
2715,Non - Fraud,1.48,121637.04,243277.05,2,2,0,1.8697,1.544,1.543703,3.087405095,0.000594905,0.0,0.0,0.0,0.0,0.0,4,3
2716,Non - Fraud,1.27,27.71,57.95,2,2,0,2.5,1.3,1.29895,2.5979,0.0021,0.0,0.0,0.0,0.0,0.0,4,3
2717,Non - Fraud,0.0,0.0,530.1,1,1,0,10.0,10.0,9.99938,9.99938,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
2718,Non - Fraud,2941.85,6655.5,413648.58,75,29,0,22.175,6.093641000000001,2.594667,194.6,-17.88441396,60502.77883,76241.4828,0.0,10.0,28.0,98,154
2719,Non - Fraud,11971.39,1745.49,392059.05,31,12,0,15.0,2.363347,1.049618,32.53817308,-4.178013323,54601.91952999999,47394.14953,0.0,8.0,10.0,98,154
2720,Non - Fraud,32208.3,0.0,869624.17,27,1,0,0.955565,0.955565,0.0,0.0,0.95556452,565.6865173,0.0,0.0,0.0,7.0,185,257
2721,Non - Fraud,8513.11,58621.41,378238.12,10,5,0,1.7734,1.11734,0.54076,5.4076,0.179098,126755.5167,3789.0,0.0,2.0,9.0,238,334
2722,Non - Fraud,162.63,0.43,326.13,2,2,0,79.40476899999999,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
2723,Non - Fraud,728.08,17127.97,285696.68,16,16,0,11.441438,3.876323,3.875441,62.00705456,0.01410937,0.0,0.0,0.0,0.0,0.0,4,3
2724,Fraud,70625.62,107.67,282717.8,4,2,0,1.899338,1.003817,0.5017510000000001,2.0070033,0.00063,1e-12,0.0,0.0,0.0,1.0,-1,-1
2725,Non - Fraud,18.57,0.0,55.7,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2726,Non - Fraud,8.96,93666.95,936759.1,10,10,0,250.0,104.640485,104.637461,1046.374614,0.03023452,6.66e-16,0.0,0.0,0.0,1.0,185,431
2727,Non - Fraud,21.63,0.0,64.9,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2728,Non - Fraud,3432.69,4309.93,956079.57,217,49,0,49.70045,10.617423,2.790373,605.511005,-85.25727989,1199597.169,896257.5429,0.0,24.0,54.0,121,243
2729,Non - Fraud,0.0,32395.0,226765.03,0,7,1,63.772,20.764716,0.0,0.0,145.3530147,1.688657685,0.0,0.0,0.0,2.0,185,309
2730,Non - Fraud,12.49,6572.73,684850.58,103,104,0,57.38322,1.81618,1.833123,188.81170480000003,0.070998568,0.0,0.0,0.0,0.0,0.0,4,3
2731,Non - Fraud,1861.95,3299.78,1084594.63,283,169,0,51.988,9.440878,5.951868,1684.378706,-88.87025642,115912492.9,115872967.6,0.0,15.0,62.0,291,133
2732,Non - Fraud,7.06,0.0,14.12,2,1,0,75.0,75.0,37.499496,74.998992,0.001008,0.0,0.0,0.0,0.0,0.0,4,3
2733,Non - Fraud,36.98,0.0,73.97,2,1,0,30.0,30.0,14.999496,29.998992,0.001008,0.0,0.0,0.0,0.0,0.0,4,3
2734,Fraud,52707.28,1556.67,147444.6,2,27,0,1.018957,0.292148,3.745817,7.491633864,0.39636449,2.096680591,0.0,0.0,0.0,2.0,1,257
2735,Non - Fraud,2658.27,13471.62,284661.02,26,16,0,3.52653,0.6133810000000001,0.376229,9.78194963,0.032151708,438.6666668,438.6600001,0.0,2.0,4.0,234,281
2736,Non - Fraud,26.22,0.05,78.75,3,2,0,57.543338,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,4,3
2737,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1,74
2738,Non - Fraud,0.0,319.54,2143.17,1,5,0,8.49,4.01696,20.074296,20.07429604,0.010504,0.0,0.0,0.0,0.0,0.0,4,3
2739,Fraud,0.0,174.86,1923.5,0,11,0,20.0,4.688089,0.0,0.0,51.56898205,5.0,0.0,0.0,0.0,3.0,1,194
2740,Non - Fraud,9278.67,42480.23,1031264.95,15,21,0,39.77,17.976705,25.166625,377.4993719,0.011436346,1.921531155,1.921531155,0.0,1.0,1.0,190,309
2741,Non - Fraud,6.63,18.15,49.57,2,2,0,22.398000000000003,11.249,11.24696,22.49391961,0.00408039,0.0,0.0,0.0,0.0,0.0,4,3
2742,Non - Fraud,199.32,15815.89,991149.48,53,62,0,0.204812,0.074471,0.086688,4.59447591,0.022700097,0.0,0.0,0.0,0.0,0.0,4,3
2743,Non - Fraud,3.88,24508.0,122555.5,4,5,0,0.003,0.003,0.0,0.0,0.015,2.01e-10,1.14e-10,0.0,2.0,1.0,293,448
2744,Non - Fraud,0.0,2159.83,226781.67,0,105,1,0.6167100000000001,0.267004,0.0,0.0,28.03546872,1.405898609,0.0,0.0,0.0,2.0,185,309
2745,Non - Fraud,1142.47,4568.91,871549.78,123,160,0,0.299361,0.085036,0.109988,13.52849089,0.077191824,369.6890783,0.0,0.0,0.0,5.0,185,257
2746,Non - Fraud,23.13,0.0,69.38,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2747,Non - Fraud,3880.52,1645.59,101238.1,21,12,0,8.995,4.114642,2.350007,49.35013842,0.025560232,2894.196767000001,1889.0,0.0,2.0,5.0,260,53
2748,Non - Fraud,3.31,0.03,9.97,3,2,0,1481.853677,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
2749,Fraud,20412.53,418.21,47516.38,2,16,0,9.993651,1.432297,11.457512,22.91502434,0.0017219999999999,1.337,0.0,0.0,0.0,2.0,1,74
2750,Non - Fraud,29.19,47805.0,382673.58,8,8,0,0.399095,0.255531,0.252826,2.02260751,0.02164219,0.0,0.0,0.0,0.0,0.0,4,3
2751,Non - Fraud,2.18,0.0,8.72,4,2,0,1357.254592,1000.5,500.249528,2000.998113,0.001886545,0.0,0.0,0.0,0.0,0.0,4,3
2752,Non - Fraud,0.0,5.57,55675.48,0,9999,1,0.7,7e-05,0.0,0.0,0.7,8516.888893000001,100.0,3.86e-06,1.0,15.0,294,214
2753,Non - Fraud,106.33,0.21,319.4,3,2,0,78.412759,50.5,33.66617100000001,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0,4,3
2754,Non - Fraud,0.0,1557.4,52951.63,0,34,1,749.9989999999998,218.047959,0.0,0.0,7413.6306,0.0,0.0,0.0,0.0,0.0,4,3
2755,Non - Fraud,4.71,5868.39,622549.07,106,106,0,11.16,1.031577,1.031157,109.3026075,0.044520003,0.0,0.0,0.0,0.0,0.0,4,3
2756,Non - Fraud,3.65,1380.95,19369.82,10,14,0,6.0,1.516141,2.121913,21.21912944,0.006844041,0.0,0.0,0.0,0.0,0.0,4,3
2757,Fraud,48466.85,102.52,341215.88,7,19,0,10.0,1.706518,4.63066,32.41462,0.0092177,100.337,0.0,0.0,0.0,4.0,1,194
2758,Fraud,4445.14,1463.96,17727.3,3,3,0,1.5,0.716609,0.7157479999999999,2.14724543,0.002583,3.799237535,0.0,0.0,0.0,2.0,1,257
2759,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.674,0.0,0.0,0.0,1.0,1,74
2760,Non - Fraud,16.88,454.74,1694261.92,3498,3596,0,84.8,2.385517,2.451449,8575.16713,3.153583099,11061.26532,0.0,0.0,0.0,9.0,185,153
2761,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1,74
2762,Fraud,0.0,30.98,1856.6,1,49,0,5.0,0.913521,44.762123,44.76212345,0.00042,1e-12,0.0,0.0,0.0,1.0,-1,-1
2763,Fraud,0.0,0.0,657.5,1,1,0,0.01,0.01,0.009853,0.009853,0.000147,1e-12,0.0,0.0,0.0,1.0,-1,-1
2764,Non - Fraud,1.27,45855.8,458570.73,10,10,0,2.221662,0.897518,0.896674,8.966735400000003,0.008442,0.0,0.0,0.0,0.0,0.0,4,3
2765,Non - Fraud,16.44,0.0,49.32,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2766,Non - Fraud,1.88,0.4,6.45,3,2,0,1870.469089,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
2767,Fraud,113939.89,283.54,346639.77,3,17,0,4.5,0.99474,5.635998000000002,16.90799459,0.002583,21358.7,0.0,0.0,0.0,2.0,1,439
2768,Fraud,5782.63,1320.93,35840.87,3,14,0,1.0,0.3769,1.757815,5.273444112,0.00315,1.337,0.0,0.0,0.0,1.0,1,74
2769,Non - Fraud,0.0,74172.46,339064.62,1,4,0,19.999559,9.847419,19.38904800000001,19.38904751,20.00063,1768.178397,0.0,0.0,0.0,13.0,185,402
2770,Non - Fraud,2905.31,43704.76,559320.92,12,12,0,14.91536,5.1128160000000005,5.108333,61.3,0.05379662,20986.52341,0.0,0.0,0.0,11.0,185,257
2771,Non - Fraud,0.0,0.0,0.68,1,1,0,0.138179,0.138179,0.137759,0.13775932,0.00042,0.0,0.0,0.0,0.0,0.0,4,3
2772,Fraud,86355.96,869.25,182273.67,2,11,0,5.0,1.407488,7.740325,15.48064988,0.0017219999999999,1.337,0.0,0.0,0.0,4.0,1,194
2773,Non - Fraud,3.93,0.0,11.78,3,2,0,1688.4914989999993,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
2774,Fraud,0.0,126.52,506.07,0,4,0,8.391444,3.330238,0.0,0.0,13.32095032,100.337,0.0,0.0,0.0,4.0,1,194
2775,Non - Fraud,7.21,0.0,21.63,3,1,0,101.0,101.0,33.666121000000004,100.998362,0.001638,0.0,0.0,0.0,0.0,0.0,4,3
2776,Non - Fraud,162.92,213.73,1292.87,4,3,0,2.0,0.75,2.05,8.2,-5.95,0.0,0.0,0.0,0.0,0.0,4,3
2777,Non - Fraud,22.62,0.0,67.87,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2778,Non - Fraud,24.18,0.33,73.22,3,2,0,83.935601,50.5,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2779,Non - Fraud,16.2,0.0,48.6,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2780,Non - Fraud,2.55,42999.44,301013.98,7,7,0,11.51584,6.4303300000000005,6.428871,45.00209461,0.01021797,0.0,0.0,0.0,0.0,0.0,4,3
2781,Non - Fraud,19.81,0.0,59.43,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2782,Non - Fraud,11.71,6427.56,83710.52,13,13,0,10.318493,2.8430720000000003,2.841791,36.94328387,0.01665699,0.0,0.0,0.0,0.0,0.0,4,3
2783,Fraud,0.0,65.02,273381.8,1,11,0,1.0985,0.715255,8.916947,8.91694722,-1.049139,199.0,0.0,0.0,0.0,2.0,1,450
2784,Non - Fraud,164.39,0.0,328.78,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
2785,Fraud,495.3,370.88,10749.43,9,17,0,3.611335,0.905013,1.823751,16.41375832,-1.028536,1500.0,0.0,0.0,0.0,1.0,1,185
2786,Non - Fraud,6076.93,12888.73,485362.43,12,32,0,5.045,1.223311,5.7005930000000005,68.40711283,-29.26117584,5931.426613000001,4000.0,0.0,1.0,9.0,218,321
2787,Non - Fraud,19507.26,68156.43,564996.67,8,6,0,120.0,39.095,29.320581,234.5646485,0.005351549,66.36434565,60.95013565,0.0,1.0,3.0,98,290
2788,Non - Fraud,0.0,16197.17,226760.43,0,14,1,14.419115,4.873012,0.0,0.0,68.22216144,1.223847859,0.0,0.0,0.0,2.0,185,309
2789,Non - Fraud,0.0,0.0,96.47,1,1,0,1.116753,1.116753,1.114553,1.11455294,0.0022,0.0,0.0,0.0,0.0,0.0,4,3
2790,Non - Fraud,0.0,1405.84,192599.73,0,137,1,5.297219999999999,1.925123,0.0,0.0,263.7419046,4.611041412,0.0,0.0,0.0,2.0,185,309
2791,Non - Fraud,1.17,0.42,4.33,3,2,0,1192.059983,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
2792,Fraud,7209.43,1.53,14421.93,2,2,0,0.058469,0.056938,0.056077,0.11215402,0.0017219999999999,7465.0,0.0,0.0,0.0,1.0,1,115
2793,Non - Fraud,0.0,0.0,1.47,1,1,0,2.063412,2.063412,2.062153,2.062152555,0.001259675,0.0,0.0,0.0,0.0,0.0,4,3
2794,Non - Fraud,0.0,0.0,83.92,1,1,0,14.0,14.0,13.9978,13.9978,0.0022,0.0,0.0,0.0,0.0,0.0,4,3
2795,Non - Fraud,150192.43,15838.46,648285.1,4,3,0,0.251732,0.198249,0.148385,0.5935396039999999,0.001206636,0.0,0.0,0.0,0.0,0.0,4,3
2796,Non - Fraud,0.0,0.0,3.03,1,1,0,1.06076,1.06076,1.059501,1.059500805,0.001259675,0.0,0.0,0.0,0.0,0.0,4,3
2797,Non - Fraud,0.0,0.0,81655.95,1,1,0,0.1,0.1,0.09955,0.09955,0.00045,0.0,0.0,0.0,0.0,0.0,4,3
2798,Non - Fraud,6.92,6741.16,209176.72,29,31,0,0.013973,0.002962,0.002308,0.0669285,0.0249076,0.0,0.0,0.0,0.0,0.0,4,3
2799,Non - Fraud,202146.49,71824.89,691592.55,2,4,0,21.3599,5.988635,11.976251,23.95250236,0.002037597,2016.365408,0.0,0.0,0.0,9.0,185,436
2800,Non - Fraud,3117.33,5255.01,241461.3,37,24,0,7.016331,2.255861,1.460487,54.03800425,0.102663018,111194.9942,111169.9942,0.0,6.0,6.0,108,53
2801,Fraud,0.0,221.31,22664.65,1,10,0,4.0,0.955385,10.05299,10.05299033,-0.4991390000000001,1.337,0.0,0.0,0.0,1.0,1,74
2802,Non - Fraud,11160.05,4734.65,671971.85,53,17,0,0.7,0.32932,0.101045,5.355408334,0.243034874,12194.83763,2838.768831,0.0,21.0,30.0,190,309
2803,Non - Fraud,16.55,0.0,66.18,4,1,0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0,4,3
2804,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,-1,-1
2805,Non - Fraud,162.61,0.0,325.22,2,1,0,101.0,101.0,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,4,3
2806,Non - Fraud,161.55,0.82,324.73,2,2,0,81.126879,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,4,3
2807,Fraud,0.0,2860.03,216675.57,1,2,0,1.0,0.75,1.499139,1.499139,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1,74
2808,Non - Fraud,8088.17,12594.02,214910.02,11,10,0,1.337412,0.427247,0.387867,4.266531978,0.0059399219999999,0.0,0.0,0.0,0.0,0.0,4,3
2809,Non - Fraud,39.35,5844.97,29421.6,5,5,0,245.7,50.735,50.729314,253.6465716,0.0284284,0.0,0.0,0.0,0.0,0.0,4,3
2810,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1,74
2811,Non - Fraud,7610.37,4136.59,950657.47,101,44,0,100.0,16.714105,7.357895,743.1474,-7.726791499999999,10291866.3,6566941.192000002,0.0,21.0,38.0,210,309
2812,Non - Fraud,0.0,6045.19,501750.67,0,83,1,0.5541149999999999,0.15069,0.0,0.0,12.50725725,8.837124201,0.0,0.0,0.0,5.0,185,119
2813,Non - Fraud,0.0,0.0,13.15,1,1,0,0.99895,0.99895,0.99833,0.99833,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
2814,Non - Fraud,0.0,2791.42,192608.2,0,69,1,19.99,1.2158950000000002,0.0,0.0,83.896787,4.747965501,0.0,0.0,0.0,3.0,185,47
2815,Non - Fraud,4.1,1451.2,33471.95,23,23,0,1.820311,0.17496,0.174517,4.013882383,0.010195747,0.0,0.0,0.0,0.0,0.0,4,3
2816,Non - Fraud,24.63,3319.39,10032.05,3,3,0,10.805,5.281667,5.281031,15.84309204,0.001907957,0.0,0.0,0.0,0.0,0.0,4,3
2817,Non - Fraud,20.39,0.0,61.18,3,1,0,101.0,101.0,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0,4,3
2818,Non - Fraud,0.28,7731.0,15462.57,2,2,0,0.980522,0.804237,0.803397,1.606794677,0.00168,0.0,0.0,0.0,0.0,0.0,4,3
2819,Fraud,0.0,81.13,80950.12,1,7,0,3.0,0.911185,6.377432,6.37743167,0.0008609999999999,13.37,0.0,0.0,0.0,2.0,1,74
2820,Fraud,0.0,3.48,6.97,0,2,0,0.7,0.605,0.0,0.0,1.21,1e-12,0.0,0.0,0.0,1.0,-1,-1
2821,Non - Fraud,6.11,0.0,18.33,3,2,0,1163.904018,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
2822,Non - Fraud,0.0,12452.52,328220.63,1,26,0,60.0,13.939604999999998,1.0,1.0,361.429737,3535531.11,0.0,0.0,0.0,20.0,185,65
2823,Non - Fraud,27729.92,1466.44,204374.53,7,7,0,4.995,4.137857,4.137377,28.96163773,0.003362271,0.0,0.0,0.0,0.0,0.0,4,3
2824,Non - Fraud,22.85,0.58,69.72,3,2,0,77.103791,50.5,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2825,Non - Fraud,0.0,266.92,229013.67,0,858,1,24.229077,3.604257,0.0,0.0,3092.452215,47.28197462,0.0,0.0,0.0,4.0,185,119
2826,Non - Fraud,686.1,8931.67,383338.47,38,40,0,5.201526,1.320511,1.389648,52.80661687,0.013817372,0.0,0.0,0.0,0.0,0.0,4,3
2827,Non - Fraud,2.82,5380.55,145351.02,27,27,0,26.99,4.60037,4.59995,124.19866,0.01134,0.0,0.0,0.0,0.0,0.0,4,3
2828,Non - Fraud,0.0,0.0,1.67,1,1,0,0.1,0.1,0.099528,0.099528364,0.000471636,0.0,0.0,0.0,0.0,0.0,4,3
2829,Non - Fraud,28655.44,2208.39,844258.03,29,6,0,3205.0,559.487633,115.740964,3356.48797,0.43782967,7784403.7,6170462.227999999,0.0,9.0,31.0,29,37
2830,Non - Fraud,22.14,0.0,66.42,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2831,Non - Fraud,0.0,4200.86,243649.67,0,58,1,1.002131,0.6423949999999999,0.0,0.0,37.25891691,20.22946409,0.0,0.0,0.0,4.0,185,309
2832,Fraud,0.0,0.0,175.9,1,1,0,3.0,3.0,2.999559,2.999559,0.000441,13.37,0.0,0.0,0.0,1.0,1,74
2833,Non - Fraud,0.0,1684.81,291471.38,0,173,1,89.9,3.612123,0.0,0.0,624.8973142000001,613.7898757999999,0.0,0.0,0.0,5.0,185,119
2834,Fraud,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,-1,-1
2835,Non - Fraud,1229.11,482.69,512714.22,317,255,0,413.8,23.750236,20.079526,6365.20983,-308.8995718000001,593221627.5,592762985.9,0.0,74.0,61.0,251,53
2836,Fraud,0.0,0.0,196.08,0,1,1,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,-1,-1
2837,Non - Fraud,0.0,0.0,0.0,0,1,0,0.804725,0.804725,0.0,0.0,0.8047254,190.0557308,0.0,0.0,0.0,5.0,185,257
2838,Fraud,0.0,0.0,2330.72,1,1,0,3.0,3.0,2.997921,2.997921,0.002079,1e-12,0.0,0.0,0.0,1.0,-1,-1
2839,Non - Fraud,161.24,0.94,324.37,2,2,0,91.78055,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
2840,Non - Fraud,0.0,1813.61,96121.4,0,53,1,100.0,8.080753999999999,0.0,0.0,428.2799423,1618.003581,1000.000001,0.0,2.0,5.0,23,25
2841,Fraud,0.0,36574.66,182873.28,0,5,1,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,-1,-1
2842,Non - Fraud,163.07,0.06,326.4,2,4,0,48.989496,25.25,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,4,3
2843,Fraud,0.0,0.0,5874.2,0,1,1,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,-1,-1
2844,Non - Fraud,3.72,0.52,12.2,3,2,0,1622.286172,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
2845,Fraud,0.0,0.0,0.0,0,1,0,0.38852,0.38852,0.0,0.0,0.38851953,1e-12,0.0,0.0,0.0,1.0,-1,-1
2846,Non - Fraud,163.06,0.5,327.12,2,2,0,95.973951,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
2847,Non - Fraud,612.46,1358.31,7270.62,3,4,0,1.99,1.17,1.559748,4.67924398,0.00075602,0.0,0.0,0.0,0.0,0.0,4,3
2848,Non - Fraud,6.44,76.03,412.35,5,5,0,20.0,6.9,6.899288,34.49644079,0.003559205,0.0,0.0,0.0,0.0,0.0,4,3
2849,Non - Fraud,158.55,1.78,320.67,2,2,0,59.818676,50.5,50.499286,100.9985715,0.001428506,0.0,0.0,0.0,0.0,0.0,4,3
2850,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,-1,-1
2851,Fraud,0.0,4781.26,492238.42,1,8,0,10.0,1.946861,15.5747,15.5747,0.00018905,1599.0,0.0,0.0,0.0,7.0,1,7
2852,Fraud,0.0,110.26,405783.0,1,19,0,3.0,1.097389,29.849521000000006,29.84952065,-8.999139,100.337,0.0,0.0,0.0,5.0,1,155
2853,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,-1,-1
2854,Fraud,2213.77,147.2,5163.55,2,5,0,15.0,5.441473,13.598053,27.196105,0.01126,1e-12,0.0,0.0,0.0,1.0,-1,-1
2855,Non - Fraud,0.0,0.0,21.48,1,1,0,1.09336,1.09336,1.092856,1.09285551,0.000504,0.0,0.0,0.0,0.0,0.0,4,3
2856,Non - Fraud,20.32,0.0,60.97,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
2857,Fraud,1989.69,135.3,26876.9,8,81,0,2.0,0.631184,6.490101999999999,51.92081399,-0.794913,1e-12,0.0,0.0,0.0,1.0,-1,-1
2858,Non - Fraud,2344.97,123095.4,1017592.73,14,8,0,1.519,0.360262,0.205048,2.87066816,0.01142605,0.0,0.0,0.0,0.0,0.0,4,3
2859,Non - Fraud,16.28,1630.94,698421.98,424,424,0,29.995,1.131961,1.131377,479.703749,0.247817534,0.0,0.0,0.0,0.0,0.0,4,3
2860,Non - Fraud,0.0,25196.59,226769.35,0,9,1,49.533057,7.1929630000000015,0.0,0.0,64.73666936,0.993826002,0.0,0.0,0.0,1.0,185,309
2861,Non - Fraud,162.31,0.33,325.27,2,2,0,69.638796,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
2862,Non - Fraud,110.22,0.0,330.65,3,1,0,101.0,101.0,33.666143,100.9984278,0.0015722179999999,0.0,0.0,0.0,0.0,0.0,4,3
2863,Non - Fraud,0.0,0.0,2390.02,1,1,0,6.5528900000000005,6.5528900000000005,6.55227,6.552269784,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
2864,Non - Fraud,0.0,1959.67,342942.6,0,175,1,19.60346,5.376566,0.0,0.0,940.8989911,12.61891662,0.0,0.0,0.0,4.0,185,119
2865,Non - Fraud,1.96,0.0,3.92,2,1,0,98.363606,98.363606,49.181332,98.36266323,0.000943273,0.0,0.0,0.0,0.0,0.0,4,3
2866,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1,254
2867,Non - Fraud,103.1,3044.08,790260.72,136,255,0,19.5,1.7576439999999998,3.2947300000000004,448.0832905,0.115879896,0.019326897,0.0,0.0,0.0,2.0,185,309
2868,Non - Fraud,0.0,2489.09,228995.87,0,92,1,36.99,1.199477,0.0,0.0,110.3518792,601.2905937,0.0,0.0,0.0,2.0,185,309
2869,Non - Fraud,2.41,0.0,9.63,4,2,0,1060.929033,1000.5,500.249528,2000.998113,0.001886545,0.0,0.0,0.0,0.0,0.0,4,3
2870,Non - Fraud,0.0,20171.02,60513.05,0,3,1,10.0,3.666667,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4,3
2871,Non - Fraud,164.17,0.03,328.38,2,2,0,85.252673,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,4,3
2872,Non - Fraud,157.89,0.0,315.78,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
2873,Non - Fraud,0.0,4097.93,192602.83,0,47,1,52.4624,11.885895,0.0,0.0,558.6370505,5.761324514,0.0,0.0,0.0,2.0,185,119
2874,Non - Fraud,36.83,0.14,74.07,2,3,0,79.997467,33.666667,50.499496,100.998992,0.001008,0.0,0.0,0.0,0.0,0.0,4,3
2875,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1,74
2876,Non - Fraud,5.69,6749.71,337753.13,47,50,0,109.161,18.427137,19.60177,921.2831968,0.0736658229999999,0.0,0.0,0.0,0.0,0.0,4,3
2877,Non - Fraud,24.9,0.0,323.72,13,1,0,101.0,101.0,7.768725999999999,100.9934402,0.00655978,0.0,0.0,0.0,0.0,0.0,4,3
2878,Non - Fraud,844.26,1093.71,704785.63,721,89,0,45.806785,6.589513,1.200681,865.6910932,-279.2244185,35588543.78,35603169.52,0.0,30.0,57.0,63,300
