,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name
2982,Non - Fraud,2.5,26640.85,159860.1,6,6,0,29.0,6.711546,6.709791,40.25874634,0.0105322,0.0,0.0,0.0,0.0,0.0
2983,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,Non - Fraud,1.05,4335.26,17345.23,4,4,0,0.465149,0.198749,0.198087,0.792346225,0.002650766,0.0,0.0,0.0,0.0,0.0
2985,Non - Fraud,8.67,38449.69,115375.08,3,3,0,4.5,1.978468,1.977629,5.93288643,0.00251716,0.0,0.0,0.0,0.0,0.0
2986,Non - Fraud,4.71,5868.39,622549.07,106,106,0,11.16,1.031577,1.031157,109.3026075,0.044520003,0.0,0.0,0.0,0.0,0.0
2987,Fraud,2039.54,159.79,6635.72,2,16,0,1.0,0.080707,0.64,1.28,0.01131662,0.0,0.0,0.0,0.0,0.0
2988,Fraud,11955.46,561.5,39235.4,3,6,0,1.0,0.668351,1.336073,4.00821899,0.00189,1.337,0.0,0.0,0.0,1.0
2989,Non - Fraud,2.79,711.45,418545.25,586,586,0,0.134759,0.099614,0.099194,58.12764222,0.246120001,0.0,0.0,0.0,0.0,0.0
2990,Non - Fraud,161.41,7947.23,389214.82,48,48,0,1.025312,0.089068,0.088242,4.235617331,0.039653072,0.0,0.0,0.0,0.0,0.0
2991,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,Non - Fraud,0.0,3801.67,319340.05,0,84,1,5.008505,1.186623,0.0,0.0,99.67635547,22.53670109,0.0,0.0,0.0,5.0
2993,Non - Fraud,7033.54,38207.44,351854.58,12,7,0,6.132407,2.0560970000000003,0.795792,9.549502193,4.843177197,43576.94306000001,0.050000001,0.0,2.0,11.0
2994,Non - Fraud,9074.14,15294.9,817648.0,21,41,0,20.720176,1.425842,3.258437,68.42716661,-9.967650487,42228.43715,21193.75094,0.0,5.0,22.0
2995,Fraud,0.0,542.56,330734.38,1,4,0,1.190033,0.699032,2.795268,2.79526827,0.0008609999999999,100.337,0.0,0.0,0.0,2.0
2996,Non - Fraud,16601.46,8132.58,619360.05,28,19,0,57.357,16.484044,11.210714,313.9,-0.70316795,701867.7156,18797.00042,0.0,6.0,50.0
2997,Non - Fraud,2229.96,13369.46,398884.75,17,27,0,0.116478,0.101103,0.160069,2.72117124,0.00861101,0.0,0.0,0.0,0.0,0.0
2998,Non - Fraud,0.0,0.0,13891.88,1,1,0,0.995,0.995,0.985,0.985,0.01,0.0,0.0,0.0,0.0,0.0
2999,Fraud,81.29,544.37,2965.73,3,5,0,1.999845,0.805055,1.340533,4.0216,0.003675,0.0,0.0,0.0,0.0,0.0
3000,Non - Fraud,7.1,0.0,21.3,3,2,0,1494.895621,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3001,Fraud,209.73,774.99,10348.57,5,12,0,3.9,1.353333,3.244,16.22,0.02,1.337,0.0,0.0,0.0,1.0
3002,Fraud,0.0,0.0,207.62,1,1,0,0.5,0.5,0.4991390000000001,0.4991390000000001,0.0008609999999999,0.0,0.0,0.0,0.0,0.0
3003,Non - Fraud,4875.83,1279.86,333810.87,64,17,0,11.0,2.538714,0.672937,43.06800000000001,0.09013511,9949.69763,13909.69752,0.0,6.0,8.0
3004,Fraud,0.0,81.13,80950.12,1,7,0,3.0,0.911185,6.377432,6.37743167,0.0008609999999999,13.37,0.0,0.0,0.0,2.0
3005,Non - Fraud,39351.42,12548.39,558349.55,11,10,0,13.65,4.7695940000000006,4.335582,47.69140408,0.004531553,2623.244052,1143.726713,0.0,2.0,11.0
3006,Fraud,21.68,369.91,6005.32,4,16,0,2.770609,1.071856,4.286585,17.14634108,0.00335615,1.337,0.0,0.0,0.0,1.0
3007,Fraud,0.0,33451.39,200708.35,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,Non - Fraud,7733.04,16058.32,898183.2,85,15,0,23.2334,3.864499,1.152315,97.94679266,-39.97930204,10381.19239,7449.856998,0.0,6.0,26.0
3009,Fraud,0.0,3141.88,56553.9,0,18,1,2.9,0.355687,0.0,0.0,6.40236358,0.0,0.0,0.0,0.0,0.0
3010,Non - Fraud,5.8,1152.9,380051.83,328,328,0,3.695391,0.202898,0.202433,66.39815113,0.152234017,0.0,0.0,0.0,0.0,0.0
3011,Non - Fraud,4.4,0.47,379.4,86,3,0,4663.059038,3333.666667,116.29018700000002,10000.95609,0.043911,0.0,0.0,0.0,0.0,0.0
3012,Non - Fraud,2658.27,13471.62,284661.02,26,16,0,3.52653,0.6133810000000001,0.376229,9.78194963,0.032151708,438.6666668,438.6600001,0.0,2.0,4.0
3013,Non - Fraud,17.76,0.0,71.03,4,2,0,85.37387700000002,50.5,25.249475,100.9978998,0.002100158,0.0,0.0,0.0,0.0,0.0
3014,Non - Fraud,0.0,3193.86,226763.77,0,71,1,1.007648,0.945329,0.0,0.0,67.11833937,2.523366729,0.0,0.0,0.0,2.0
3015,Non - Fraud,161.45,0.82,324.53,2,2,0,80.125367,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
3016,Non - Fraud,161.0,0.0,322.0,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3017,Non - Fraud,0.0,2416.77,4833.53,0,2,1,2.045949,1.295474,0.0,0.0,2.5909487,0.0,0.0,0.0,0.0,0.0
3018,Non - Fraud,54.02,98241.87,294887.68,3,3,0,157.0,58.333333,58.330524,174.99157250000005,0.00842752,0.0,0.0,0.0,0.0,0.0
3019,Fraud,0.0,0.0,15919.1,1,1,0,0.027386,0.027386,0.026405,0.02640489,0.00098091,0.0,0.0,0.0,0.0,0.0
3020,Non - Fraud,1142.47,4568.91,871549.78,123,160,0,0.299361,0.085036,0.109988,13.52849089,0.077191824,369.6890783,0.0,0.0,0.0,5.0
3021,Non - Fraud,12.66,6583.46,778330.27,117,118,0,1000.0,39.145791,39.479742,4619.129868,0.073492292,0.0,0.0,0.0,0.0,0.0
3022,Non - Fraud,0.0,4611.09,161388.02,0,35,1,2.579585,0.73805,0.0,0.0,25.83175271,0.324883781,0.0,0.0,0.0,1.0
3023,Non - Fraud,0.0,0.0,2.6,1,1,0,0.40427,0.40427,0.403799,0.403798764,0.000471636,0.0,0.0,0.0,0.0,0.0
3024,Fraud,0.0,3506.82,20619.98,1,2,0,0.1,0.1,0.199139,0.199139,0.0008609999999999,113.37,0.0,0.0,0.0,2.0
3025,Non - Fraud,91.14,64.3,712.88,5,4,0,5.0,2.1875,1.749551,8.747754943,0.002245057,0.0,0.0,0.0,0.0,0.0
3026,Fraud,8921.53,538.88,126876.83,8,103,0,420.0,6.07761,78.248789,625.990313,0.003567522,12262.38466,12261.04766,0.0,1.0,4.0
3027,Non - Fraud,4470.21,11135.31,147034.32,3,12,0,0.107415,0.093556,0.363385,1.09015454,0.032516161,0.0,0.0,0.0,0.0,0.0
3028,Non - Fraud,0.0,1463.08,226777.48,0,155,1,5.09,0.467699,0.0,0.0,72.49327227,1.762502856,0.0,0.0,0.0,1.0
3029,Non - Fraud,1337.57,11470.88,126746.9,9,10,0,0.4993,0.238783,0.263229,2.36906408,0.01876646,0.0,0.0,0.0,0.0,0.0
3030,Fraud,0.0,45093.86,180375.45,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,Non - Fraud,1.51,0.28,5.08,3,2,0,1576.302589,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3032,Non - Fraud,0.0,0.0,64.37,1,1,0,0.756631,0.756631,0.756127,0.75612671,0.000504,0.0,0.0,0.0,0.0,0.0
3033,Fraud,2832.43,12801.78,137875.47,8,9,0,0.601958,0.31276,0.351414,2.811315618,0.003528,0.0,0.0,0.0,0.0,0.0
3034,Non - Fraud,2283.6,25559.0,1542761.22,60,55,0,223.706943,77.254917,70.81473000000003,4248.88377,0.136670341,34871.92988,34866.92988,0.0,1.0,2.0
3035,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0
3036,Non - Fraud,11496.42,8070.52,810843.03,60,15,0,50.999106,8.563457000000001,2.130535,127.8321,0.619761824,94328.67741,24205.1695,0.0,3.0,54.0
3037,Non - Fraud,21.77,0.0,65.32,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
3038,Non - Fraud,0.0,1832.87,291427.1,0,159,1,1.3157450000000002,0.49167,0.0,0.0,78.17548944,53.59885269,0.0,0.0,0.0,3.0
3039,Fraud,13674.7,1198.99,279489.03,20,5,0,0.2,0.074,0.018383,0.36765064,0.00234936,21462.54315,4332.466531,0.0,1.0,9.0
3040,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,Non - Fraud,8.68,386.91,83037.78,206,210,0,14.386614000000002,1.482526,1.510651,311.1941295,0.13626827,0.0,0.0,0.0,0.0,0.0
3042,Non - Fraud,0.0,0.0,33.02,1,1,0,20.009559,20.009559,20.008512,20.00851204,0.001046957,0.0,0.0,0.0,0.0,0.0
3043,Non - Fraud,418.51,1138.91,340540.77,215,220,0,143.718,35.523856,36.349504,7815.143433,0.104943762,32658.92038,32658.92038,0.0,2.0,2.0
3044,Non - Fraud,0.0,0.0,0.0,0,1,0,0.095,0.095,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0
3045,Non - Fraud,0.0,0.0,1.45,1,1,0,0.470629,0.470629,0.470158,0.470157784,0.000471636,0.0,0.0,0.0,0.0,0.0
3046,Non - Fraud,0.0,39784.41,198922.05,0,5,1,60.59559,13.193118,0.0,0.0,65.96559,0.8814720640000001,0.0,0.0,0.0,2.0
3047,Non - Fraud,6.49,237.69,1134266.72,4473,4650,0,275.087414,3.141207,3.264852,14603.680880000002,2.932498692,367.2080503,0.0,0.0,0.0,3.0
3048,Non - Fraud,0.0,0.0,42.28,1,1,0,0.20345,0.20345,0.202946,0.20294618,0.000504,0.0,0.0,0.0,0.0,0.0
3049,Non - Fraud,32225.15,19218.63,940159.23,25,7,0,5.195,4.456714,1.71368,42.842,-11.645,5314.979483,4229.0,0.0,2.0,21.0
3050,Non - Fraud,770.29,3.82,2318.5,3,2,0,19.995,13.8835,9.255226,27.765677,0.001323,0.0,0.0,0.0,0.0,0.0
3051,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,Non - Fraud,63819.21,336.67,511227.0,8,2,0,1.595,0.800922,0.458381,3.667049401,-2.065204501,834.17353,0.0,0.0,0.0,11.0
3053,Non - Fraud,0.0,57554.25,230217.02,0,4,1,19.995,8.360968,0.0,0.0,33.443870000000004,0.0,0.0,0.0,0.0,0.0
3054,Non - Fraud,0.0,0.0,9.55,0,1,1,4.3,4.3,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0
3055,Non - Fraud,2.41,3759.78,15048.73,4,4,0,0.57105,0.298528,0.297913,1.191652875,0.002457375,0.0,0.0,0.0,0.0,0.0
3056,Non - Fraud,32.33,14967.66,44999.98,3,3,0,0.276629,0.200651,0.197847,0.59354145,0.00841088,0.0,0.0,0.0,0.0,0.0
3057,Fraud,0.0,42.21,29974.48,1,4,0,3.0,1.0275,4.109139,4.109139,0.0008609999999999,1.337,0.0,0.0,0.0,1.0
3058,Non - Fraud,0.0,6171.96,283909.95,0,46,1,1.003727,0.891956,0.0,0.0,41.02997503,1.45008811,0.0,0.0,0.0,2.0
3059,Non - Fraud,64.77,3414.8,1446335.35,398,416,0,3.19269,0.442701,0.462303,183.9966397,0.166912899,2.115792267,0.0,0.0,0.0,2.0
3060,Non - Fraud,0.0,0.0,3.9,1,1,0,6.3801190000000005,6.3801190000000005,6.379647,6.379647444,0.000471636,0.0,0.0,0.0,0.0,0.0
3061,Non - Fraud,653.62,123343.29,996550.57,15,8,0,1.834539,0.734178,0.391142,5.86712686,0.00630005,0.0,0.0,0.0,0.0,0.0
3062,Non - Fraud,12.48,311.67,1296.6,4,4,0,19.89,14.88275,14.88233,59.52932,0.00168,0.0,0.0,0.0,0.0,0.0
3063,Non - Fraud,20.03,0.0,60.1,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
3064,Non - Fraud,0.0,0.0,7.72,1,1,0,24.33002,24.33002,24.326767,24.32676689,0.00325311,0.0,0.0,0.0,0.0,0.0
3065,Non - Fraud,11916.05,10124.36,76245.58,3,4,0,21.82,20.075,26.763021,80.28906313,0.01093687,0.0,0.0,0.0,0.0,0.0
3066,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,Non - Fraud,197165.4,0.0,985827.02,5,0,0,0.0,0.0,0.001183,0.00591358,-0.00591358,1.13e-06,1.13e-06,0.0,2.0,1.0
3068,Non - Fraud,46.63,8709.45,909139.78,72,104,0,1.173326,0.679269,0.976104,70.2794936,0.36446199,367.3068423,0.0,0.0,0.0,3.0
3069,Non - Fraud,25.41,1568.41,591965.93,150,375,0,1.7958,0.411524,1.028137,154.2205011,0.101000803,0.0,0.0,0.0,0.0,0.0
3070,Non - Fraud,6.66,6501.21,130157.37,20,20,0,410.0,117.169775,117.16911100000002,2343.382229,0.013263234,0.0,0.0,0.0,0.0,0.0
3071,Non - Fraud,21.63,0.0,64.9,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
3072,Non - Fraud,8440.66,3540.85,521176.67,50,28,0,39.95,10.890723,6.07536,303.768,1.1722416000000002,1338507.881,1226253.645,0.0,13.0,26.0
3073,Non - Fraud,71349.06,14955.28,803222.32,10,6,0,4.523699,1.6436509999999998,0.928332,9.283323658,0.578582578,17869.136130000006,5196.0,0.0,3.0,5.0
3074,Fraud,0.0,0.0,0.0,0,1,0,10000.0,10000.0,0.0,0.0,10000.0,39039.13924,0.0,0.0,0.0,35.0
3075,Non - Fraud,4448.44,5038.61,1022690.77,171,52,0,125.834,16.641507,5.354322,915.5890191,-50.23067099,42887052.61,42588414.58,0.0,44.0,88.0
3076,Fraud,115.47,276.9,5608.63,15,14,0,10.1,1.937782,2.008315,30.12472772,-2.995785836,0.0,0.0,0.0,0.0,0.0
3077,Fraud,0.0,0.0,3202.23,1,1,0,0.9,0.9,1.399139,1.399139,-0.4991390000000001,13.37,0.0,0.0,0.0,1.0
3078,Non - Fraud,0.0,0.0,21.82,1,1,0,0.434972,0.434972,0.434468,0.43446773,0.000504,0.0,0.0,0.0,0.0,0.0
3079,Non - Fraud,78.85,0.69,316.8,4,2,0,56.588885,50.5,25.249169,100.9966749,0.003325082,0.0,0.0,0.0,0.0,0.0
3080,Fraud,0.0,61.42,184.25,0,3,0,2.223596,1.497709,0.0,0.0,4.49312639,0.0,0.0,0.0,0.0,0.0
3081,Non - Fraud,66.59,9613.52,1006531.95,101,104,0,61.758063,1.384346,1.420669,143.487552,0.484403279,367.3073814,0.0,0.0,0.0,3.0
3082,Non - Fraud,29457.66,3221.76,429890.63,10,42,0,249.99,94.850952,398.372822,3983.728223,0.011777024,87416.42626000001,82745.39826,0.0,1.0,18.0
3083,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3084,Fraud,19325.66,455.94,48682.1,2,22,0,3.481186,0.789087,8.67845,17.3569,0.003005363,847.1086452999998,0.0,0.0,0.0,2.0
3085,Non - Fraud,0.0,0.0,17.28,1,1,0,0.078974,0.078974,0.076774,0.07677434,0.0022,0.0,0.0,0.0,0.0,0.0
3086,Non - Fraud,0.0,0.0,627.05,1,1,0,0.1,0.1,0.09938,0.09938,0.00062,0.0,0.0,0.0,0.0,0.0
3087,Non - Fraud,0.0,44163.43,88326.87,0,2,1,509.0,254.5,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0
3088,Fraud,0.0,133.48,78479.23,1,23,0,4.924047,0.982917,22.60623,22.60623034,0.0008609999999999,9.11e-16,0.0,0.0,0.0,1.0
3089,Non - Fraud,43.16,1645.28,293788.7,174,174,0,152.90671,2.531588,2.5447330000000004,442.7835492,-2.287262838,1379.576793,1379.576793,0.0,1.0,1.0
3090,Fraud,7474.64,194451.33,628201.8,6,3,0,5.0,1.750566,0.875086,5.25051676,0.00118243,0.0,0.0,0.0,0.0,0.0
3091,Non - Fraud,8476.96,8485.59,169599.67,13,7,0,1148.97742,403.817135,217.432098,2826.61728,0.10266502,0.0,0.0,0.0,0.0,0.0
3092,Fraud,19069.91,21.82,38990.92,2,39,0,6.0,2.158984,42.09954000000001,84.19908065,0.001281,0.0,0.0,0.0,0.0,0.0
3093,Non - Fraud,163.02,0.94,327.92,2,2,0,68.219188,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3094,Fraud,6907.25,1929.7,28440.57,3,4,0,1.996,1.011468,1.348309,4.0449269,0.0009471,13.37,0.0,0.0,0.0,1.0
3095,Non - Fraud,0.0,2896.43,741486.0,0,256,1,3.252777,1.205148,0.0,0.0,308.517785,1.495404245,0.0,0.0,0.0,2.0
3096,Non - Fraud,0.0,0.0,5.52,1,1,0,1.1,1.1,1.09916,1.09916,0.00084,0.0,0.0,0.0,0.0,0.0
3097,Non - Fraud,17.85,0.0,71.38,4,1,0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0
3098,Non - Fraud,11234.44,8373.38,641965.47,40,23,0,20.91296,3.305629,1.894175,75.767,0.262467448,2302.291006,2005.050283,0.0,4.0,17.0
3099,Fraud,0.0,88.63,117504.3,1,115,0,5.0,0.813404,103.831424,103.8314237,-10.28998226,19377.0,0.0,0.0,0.0,4.0
3100,Non - Fraud,25.06,0.49,76.17,3,2,0,55.945311,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0
3101,Non - Fraud,0.0,0.0,4.02,1,1,0,150.0,150.0,149.999528,149.9995284,0.000471636,0.0,0.0,0.0,0.0,0.0
3102,Non - Fraud,0.0,0.0,4.93,1,1,0,0.132052,0.132052,0.131581,0.131580834,0.000471636,0.0,0.0,0.0,0.0,0.0
3103,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,Non - Fraud,0.0,1547.17,201132.63,0,130,1,1.292257,0.605688,0.0,0.0,78.73938539,1.6571269030000002,0.0,0.0,0.0,1.0
3105,Non - Fraud,408.01,702.6,1138848.45,5,1618,1,1.559112,0.245627,2.635668,13.17833865,384.2459825,3433509.694,0.0,0.0,0.0,23.0
3106,Non - Fraud,27729.92,1466.44,204374.53,7,7,0,4.995,4.137857,4.137377,28.96163773,0.003362271,0.0,0.0,0.0,0.0,0.0
3107,Non - Fraud,0.0,4973.31,198932.2,0,40,1,2.043613,0.976633,0.0,0.0,39.06530094,1.071407948,0.0,0.0,0.0,2.0
3108,Non - Fraud,64.43,0.84,323.83,5,2,0,89.43311800000002,50.5,20.199506,100.9975276,0.002472437,0.0,0.0,0.0,0.0,0.0
3109,Non - Fraud,163.28,0.21,326.97,2,2,0,64.087561,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
3110,Non - Fraud,0.0,0.0,3.35,1,1,0,2.9875,2.9875,2.987028,2.987028364,0.000471636,0.0,0.0,0.0,0.0,0.0
3111,Non - Fraud,0.0,4088.87,228976.47,0,56,1,1.032319,0.769936,0.0,0.0,43.11641538,0.728232045,0.0,0.0,0.0,2.0
3112,Non - Fraud,6900.67,7993.31,1188813.58,141,27,0,2428.901417,280.702992,56.31075300000001,7939.816234999998,-360.8354499,2091652.96,2080091.879,0.0,19.0,25.0
3113,Non - Fraud,2.86,19070.37,534050.37,28,28,0,12.940056,2.298553,2.298133,64.34772599,0.01176,0.0,0.0,0.0,0.0,0.0
3114,Non - Fraud,24.56,0.18,74.05,3,2,0,91.077848,50.5,33.666151,100.9984519,0.001548055,0.0,0.0,0.0,0.0,0.0
3115,Non - Fraud,46.36,76737.68,153568.08,2,2,0,9.649407,5.0718830000000015,5.068039,10.13607893,0.00768701,0.0,0.0,0.0,0.0,0.0
3116,Fraud,277.88,749.25,26898.78,24,27,0,3.994,1.006088,1.131162,27.147890000000004,0.01647814,13.37,0.0,0.0,0.0,1.0
3117,Non - Fraud,5.82,2913.52,388265.52,132,133,0,1.7430900000000005,0.223223,0.224254,29.60155961,0.087141798,0.0,0.0,0.0,0.0,0.0
3118,Non - Fraud,39172.64,52599.21,341341.32,2,5,0,0.52057,0.119699,0.298903,0.59780523,0.000691,0.0447811999999999,0.0,0.0,0.0,1.0
3119,Non - Fraud,0.0,19259.84,192598.37,0,10,1,4.0,1.592861,0.0,0.0,15.92861304,0.889022047,0.0,0.0,0.0,2.0
3120,Non - Fraud,14828.94,27625.8,602494.67,22,10,0,29.84,6.815986,3.856727,84.848,-16.68814293,89613397.15,89615238.08,0.0,6.0,13.0
3121,Non - Fraud,192.22,2149.18,249619.38,24,114,0,0.989086,0.211639,1.003943,24.09462028,0.03224985,0.016070038,0.0,0.0,0.0,1.0
3122,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0
3123,Non - Fraud,3.27,0.0,9.82,3,26,0,825.854166,76.961538,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3124,Non - Fraud,3.52,1384.32,2775.67,2,2,0,0.208,0.136863,0.136407,0.272813264,0.000912636,0.0,0.0,0.0,0.0,0.0
3125,Non - Fraud,2.86,0.0,8.58,3,2,0,1440.886163,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3126,Fraud,0.0,363.87,1455.47,0,4,0,13.3,4.217816,0.0,0.0,16.87126568,112.37,0.0,0.0,0.0,2.0
3127,Non - Fraud,87.01,916.61,1531436.85,440,1629,0,200.0,1.548201,44.489574,19575.41244,-17053.3936,2626679.581,1847120.053,0.0,5.0,29.0
3128,Non - Fraud,0.0,5068.71,319328.87,0,63,1,1.004111,0.7562979999999999,0.0,0.0,47.64678783,1.05593663,0.0,0.0,0.0,1.0
3129,Non - Fraud,23386.41,0.0,304023.28,13,1,0,88.505496,88.505496,20.415231,265.398006,-176.8925105,298892.0,298892.0,0.0,1.0,1.0
3130,Non - Fraud,5416.15,6191.72,1019050.37,163,22,0,0.01,0.009136,7e-05,0.0113614239999999,0.189638576,430.0000002,39275.97001000001,0.0,7.0,5.0
3131,Fraud,0.0,117.33,13226.45,1,63,0,30.0,1.300389,81.918751,81.91875101,0.005777,4.74e-09,0.0,0.0,0.0,1.0
3132,Non - Fraud,10395.33,3004.6,930053.23,86,12,0,15.500639,4.827583,0.6699930000000001,57.61941392,0.311584848,2940851.947,985438.6143,0.0,20.0,31.0
3133,Non - Fraud,162.67,0.82,326.97,2,2,0,97.803633,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
3134,Fraud,104811.16,516.86,317534.63,3,6,0,108.018,19.176333,38.351743,115.055228,0.002772,2064.993941,0.0,0.0,0.0,6.0
3135,Non - Fraud,160.7,0.69,322.78,2,2,0,56.61296700000001,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3136,Non - Fraud,0.0,0.0,1.0,1,1,0,1.146731,1.146731,1.14626,1.146259554,0.000471636,0.0,0.0,0.0,0.0,0.0
3137,Non - Fraud,0.0,9761.08,97610.85,0,10,1,9.678069,4.159299,0.0,0.0,41.59299069,1.44880835,0.0,0.0,0.0,1.0
3138,Non - Fraud,1.29,0.74,5.35,3,2,0,1048.3934470000004,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3139,Non - Fraud,0.0,1843.72,226777.48,0,123,1,0.338214,0.18854,0.0,0.0,23.19036258,0.528096893,0.0,0.0,0.0,2.0
3140,Non - Fraud,104038.11,6261.31,626632.87,5,17,0,30.0,6.444156,21.50931,107.5465509,2.00409978,957.840722,0.0,0.0,0.0,10.0
3141,Fraud,2000.04,436.48,10364.88,3,10,0,6.994,1.464773,4.881717,14.64515134,0.002583,0.0,0.0,0.0,0.0,0.0
3142,Non - Fraud,0.0,1579.32,229000.73,0,145,1,1.296926,0.442536,0.0,0.0,64.16771073,1.66096794,0.0,0.0,0.0,2.0
3143,Non - Fraud,26393.65,0.0,52787.3,2,1,0,0.15,0.15,0.073719,0.147438,0.002562,0.0,0.0,0.0,0.0,0.0
3144,Non - Fraud,1972.05,7017.15,1080592.1,32,145,0,0.838242,0.079682,0.31284,10.0108945,1.54292638,667.1414261,0.0,0.0,0.0,6.0
3145,Non - Fraud,1.84,0.77,6.0,2,3,0,0.559454,0.194454,0.290463,0.580925035,0.002436965,0.0,0.0,0.0,0.0,0.0
3146,Fraud,179.76,58.46,948.5,3,7,0,10.792427,3.402989,7.936400999999999,23.80920422,0.011722,1.337,0.0,0.0,0.0,1.0
3147,Non - Fraud,157.68,0.0,315.37,2,1,0,62.75479,62.75479,31.376903,62.75380619,0.000984218,0.0,0.0,0.0,0.0,0.0
3148,Non - Fraud,2477.34,6928.28,892782.2,8,126,0,0.501254,0.342666,1.2625,10.1,33.07587621,2765.749578,100.0,0.0,1.0,15.0
3149,Non - Fraud,12890.02,11153.21,567621.12,25,22,0,48.359,5.877088,5.171304,129.2826093,0.013317551,0.0,0.0,0.0,0.0,0.0
3150,Non - Fraud,892.69,29766.53,460780.98,16,15,0,4895.0,928.249167,870.2329279999999,13923.72685,0.010646812,0.0,0.0,0.0,0.0,0.0
3151,Non - Fraud,86.84,1202.84,9288.27,10,7,0,6.596711,2.332373,1.631874,16.318737699999996,0.007874359,12426.33691,12371.37157,0.0,5.0,1.0
3152,Non - Fraud,3.92,0.0,11.77,3,2,0,1390.944094,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3153,Non - Fraud,2.86,45412.54,499569.4,11,11,0,149.5,44.37272700000001,44.372299,488.095286,0.004714025,0.0,0.0,0.0,0.0,0.0
3154,Non - Fraud,9057.75,9682.69,646232.57,35,34,0,242.875012,54.389649,52.260342,1829.111955,20.13610649,701451.3443,624040.0,0.0,7.0,23.0
3155,Non - Fraud,163.83,0.0,327.67,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3156,Non - Fraud,2.11,0.0,6.32,3,2,0,1631.993576,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3157,Non - Fraud,8252.81,13955.93,801929.58,16,48,0,56.671765,6.404237,19.212001,307.3920092,0.011364502,601.0665275,1.06652749,0.0,1.0,2.0
3158,Non - Fraud,3.07,10528.39,157968.72,14,15,0,500.0,64.55121199999999,69.161573,968.2620201,0.0061586409999999,0.0,0.0,0.0,0.0,0.0
3159,Non - Fraud,164.72,0.0,329.43,2,1,0,101.0,101.0,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
3160,Non - Fraud,2682.05,7244.51,350636.2,47,31,0,61.11,11.413088,7.609149,357.63,-3.82427917,498981.7754,514384.8755,0.0,8.0,16.0
